"","interval.ma","accepted_name","lat","lng","cell","extinct"
"3938",251.2,"Wannerispira",-15.52,106.74,662,0
"3939",251.2,"Warthia",-14.79,106.75,662,0
"3940",251.2,"Warthia",12.91,36.27,247,0
"3941",251.2,"Warthia",43.93,22.62,252,0
"3942",251.2,"Warthia",12.93,36.22,247,0
"3943",251.2,"Warthia",-14.75,106.83,662,0
"3944",251.2,"Warthia",43.91,22.67,252,0
"3945",251.2,"Warthia",12.7,36.16,247,0
"3946",251.2,"Warthia",12.91,36.27,247,0
"3947",251.2,"Warthia",12.91,36.27,247,0
"3948",251.2,"Warthia",43.8,22.74,252,0
"3949",251.2,"Warthia",43.8,22.74,252,0
"3950",251.2,"Warthia",41.98,22.18,190,0
"3951",251.2,"Warthia",-14.74,106.83,662,0
"3952",251.2,"Warthia",43.8,22.74,252,0
"3953",251.2,"Warthia",43.92,22.63,252,0
"3954",251.2,"Warthia",-14.74,106.83,662,0
"3955",251.2,"Warthia",43.94,22.61,252,0
"3956",251.2,"Warthia",-36.52,55.02,602,0
"3957",251.2,"Warthia",12.87,35.97,247,0
"3958",251.2,"Warthia",43.9,22.7,252,0
"3959",251.2,"Warthia",43.94,22.62,252,0
"3960",251.2,"Warthia",21.01,142.39,381,0
"3961",251.2,"Warthia",54.76,22.9,253,0
"3962",251.2,"Warthia",43.92,22.63,252,0
"3963",251.2,"Warthia",54.76,22.9,253,0
"3964",251.2,"Warthia",54.93,24.83,253,0
"3965",251.2,"Warthia",21.01,142.39,381,0
"3966",251.2,"Warthia",54.75,22.9,253,0
"3967",251.2,"Warthia",41.53,22.8,251,0
"3968",251.2,"Warthia",43.9,22.7,252,0
"3969",251.2,"Warthia",43.91,22.69,252,0
"3970",251.2,"Warthia",12.87,35.97,247,0
"3971",251.2,"Warthia",21.01,142.39,381,0
"3972",251.2,"Warthia",54.75,22.9,253,0
"3973",251.2,"Warthia",43.95,22.58,252,0
"3974",251.2,"Warthia",54.06,22.59,253,0
"3975",251.2,"Werfenella",12.74,36.16,247,0
"3976",251.2,"Worthenia",-22.82,54.01,594,0
"3977",251.2,"Worthenia",43.8,22.74,252,0
"3978",251.2,"Worthenia",21.01,142.39,381,0
"3979",251.2,"Worthenia",54.93,24.83,253,0
"3980",251.2,"Worthenia",-14.4,105.46,662,0
"3981",251.2,"Worthenia",43.9,22.7,252,0
"3982",251.2,"Zygopleura",-22.82,54.01,594,0
